Species,Plot,Year,Site,PercCover,AbundClass,PlotPercCov,RelPercCover,Family
Ficinia oligantha,LB1_101,1993,langeberg,2.5,NA,325.3,0.00768521364893944,CYPERACEAE
Ficinia oligantha,CP_21,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia oligantha,CP_76,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CP_16,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CP_40,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,CP_24,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,CP_72,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,CP_38,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,HK_68,1978,hangklip,0.1,NA,28.4,0.00352112676056338,CYPERACEAE
Ficinia oligantha,HK_59,1978,hangklip,0.1,NA,13.8,0.0072463768115942,CYPERACEAE
Ficinia oligantha,BK_116,1992,baviaanskloof,0.5,NA,74.5,0.00671140939597315,CYPERACEAE
Ficinia oligantha,CP_73,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,CP_28,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia oligantha,HK_47,1978,hangklip,0.1,NA,26.9,0.00371747211895911,CYPERACEAE
Ficinia oligantha,HK_10,1978,hangklip,0.1,NA,145.4,0.000687757909215956,CYPERACEAE
Ficinia oligantha,CP_1,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,HK_11,1978,hangklip,0.1,NA,38.2,0.00261780104712042,CYPERACEAE
Ficinia oligantha,CP_9,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,CP_64,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CP_67,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,HK_46,1978,hangklip,0.1,NA,69.6,0.0014367816091954,CYPERACEAE
Ficinia oligantha,HK_247,1978,hangklip,0.1,NA,33.5,0.00298507462686567,CYPERACEAE
Ficinia oligantha,HK_95,1978,hangklip,0.1,NA,21.7,0.00460829493087558,CYPERACEAE
Ficinia oligantha,HK_27,1978,hangklip,0.1,NA,58.3,0.00171526586620926,CYPERACEAE
Ficinia oligantha,LB2_124,1993,langeberg,0.1,NA,278.6,0.000358937544867193,CYPERACEAE
Ficinia oligantha,HK_196,1978,hangklip,0.1,NA,64.9,0.00154083204930663,CYPERACEAE
Ficinia oligantha,CP_84,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,HK_173,1978,hangklip,0.1,NA,18.5,0.00540540540540541,CYPERACEAE
Ficinia oligantha,HK_2,1978,hangklip,2.5,NA,123.3,0.0202757502027575,CYPERACEAE
Ficinia oligantha,BK_120,1992,baviaanskloof,0.5,NA,100,0.005,CYPERACEAE
Ficinia oligantha,BK_79,1992,baviaanskloof,0.5,NA,70.7,0.00707213578500707,CYPERACEAE
Ficinia oligantha,HK_103,1978,hangklip,0.1,NA,20.3,0.00492610837438424,CYPERACEAE
Ficinia oligantha,CP_9,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,LB2_74,1993,langeberg,2.5,NA,163.1,0.0153280196198651,CYPERACEAE
Ficinia oligantha,HK_246,1978,hangklip,2.5,NA,85.4,0.0292740046838407,CYPERACEAE
Ficinia oligantha,CP_4,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia oligantha,CP_17,2010,cape_point,1.5,5,89.15,0.0168255748738082,CYPERACEAE
Ficinia oligantha,CP_17,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CP_81,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia oligantha,CP_19,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia oligantha,BK_74,1992,baviaanskloof,0.5,NA,89,0.00561797752808989,CYPERACEAE
Ficinia oligantha,BK_89,1992,baviaanskloof,0.5,NA,69,0.0072463768115942,CYPERACEAE
Ficinia oligantha,LB2_115,1993,langeberg,2.5,NA,235.4,0.0106202209005947,CYPERACEAE
Ficinia oligantha,LB2_135,1993,langeberg,2.5,NA,148.7,0.0168123739071957,CYPERACEAE
Ficinia oligantha,BK_11,1992,baviaanskloof,0.1,NA,26.6,0.0037593984962406,CYPERACEAE
Ficinia oligantha,CP_29,2010,cape_point,0.6,3,100.25,0.00598503740648379,CYPERACEAE
Ficinia oligantha,CP_42,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,LB1_43,1993,langeberg,2.5,NA,160.4,0.0155860349127182,CYPERACEAE
Ficinia oligantha,CB_124,1996,cederberg,0.1,NA,61.9,0.00161550888529887,CYPERACEAE
Ficinia oligantha,HK_137,1978,hangklip,0.1,NA,25.4,0.00393700787401575,CYPERACEAE
Ficinia oligantha,HK_202,1978,hangklip,0.1,NA,17.1,0.00584795321637427,CYPERACEAE
Ficinia oligantha,CB_145,1996,cederberg,0.1,NA,63.8,0.00156739811912226,CYPERACEAE
Ficinia oligantha,CP_46,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CP_1,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,HK_194,1978,hangklip,0.1,NA,146.7,0.000681663258350375,CYPERACEAE
Ficinia oligantha,LB1_107,1993,langeberg,2.5,NA,192.6,0.0129802699896158,CYPERACEAE
Ficinia oligantha,LB2_134,1993,langeberg,2.5,NA,115.9,0.0215703192407248,CYPERACEAE
Ficinia oligantha,LB1_144,1993,langeberg,0.1,NA,352.7,0.000283527076835838,CYPERACEAE
Ficinia oligantha,HK_207,1978,hangklip,0.1,NA,12.1,0.00826446280991736,CYPERACEAE
Ficinia oligantha,HK_119,1978,hangklip,0.1,NA,8.2,0.0121951219512195,CYPERACEAE
Ficinia oligantha,BK_98,1992,baviaanskloof,0.5,NA,74.5,0.00671140939597315,CYPERACEAE
Ficinia oligantha,CP_82,2010,cape_point,0.05,1,79.57,0.000628377529219555,CYPERACEAE
Ficinia oligantha,LB2_23,1993,langeberg,2.5,NA,430.1,0.00581260172053011,CYPERACEAE
Ficinia oligantha,CP_42,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia oligantha,HK_164,1978,hangklip,0.1,NA,111.5,0.000896860986547085,CYPERACEAE
Ficinia oligantha,HK_77,1978,hangklip,0.1,NA,37.7,0.0026525198938992,CYPERACEAE
Ficinia oligantha,HK_251,1978,hangklip,0.1,NA,18.1,0.00552486187845304,CYPERACEAE
Ficinia oligantha,CP_81,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CP_82,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CB_125,1996,cederberg,0.1,NA,26.3,0.00380228136882129,CYPERACEAE
Ficinia oligantha,LB2_22,1993,langeberg,2.5,NA,345,0.0072463768115942,CYPERACEAE
Ficinia oligantha,LB1_108,1993,langeberg,2.5,NA,345.1,0.00724427702115329,CYPERACEAE
Ficinia oligantha,CP_18,1966,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia oligantha,LB1_106,1993,langeberg,2.5,NA,193.2,0.0129399585921325,CYPERACEAE
Ficinia oligantha,LB1_4,1993,langeberg,2.5,NA,430.3,0.0058099000697188,CYPERACEAE
Ficinia oligantha,CP_8,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia oligantha,LB1_77,1993,langeberg,15,NA,387.6,0.0386996904024768,CYPERACEAE
Ficinia oligantha,HK_110,1978,hangklip,0.1,NA,4.9,0.0204081632653061,CYPERACEAE
Ficinia oligantha,BK_119,1992,baviaanskloof,0.5,NA,79.5,0.00628930817610063,CYPERACEAE
Ficinia oligantha,CP_8,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia oligantha,CB_128,1996,cederberg,0.1,NA,59,0.00169491525423729,CYPERACEAE
Ficinia oligantha,LB1_98,1993,langeberg,2.5,NA,245.5,0.010183299389002,CYPERACEAE
Ficinia oligantha,BK_19,1992,baviaanskloof,0.5,NA,57.6,0.00868055555555556,CYPERACEAE
Ficinia oligantha,CP_58,2010,cape_point,1.65,4,76.84,0.02147319104633,CYPERACEAE
Ficinia paradoxa,CP_30,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia paradoxa,CP_24,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia paradoxa,CP_13,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia paradoxa,CP_30,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia paradoxa,CP_61,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia paradoxa,LB2_1,1993,langeberg,2.5,NA,287.6,0.00869262865090403,CYPERACEAE
Ficinia paradoxa,CP_10,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia pinguior,CP_10,2010,cape_point,0.6,2,96.9,0.00619195046439628,CYPERACEAE
Ficinia pinguior,CP_67,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_30,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia pinguior,CP_11,2010,cape_point,0.15,2,50.3,0.00298210735586481,CYPERACEAE
Ficinia pinguior,CP_82,1966,cape_point,NA,4,NA,NA,CYPERACEAE
Ficinia pinguior,CP_19,2010,cape_point,0.2,2,49.67,0.00402657539762432,CYPERACEAE
Ficinia pinguior,CP_84,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_79,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia pinguior,CP_73,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_54,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia pinguior,CP_9,2010,cape_point,0.045,1,61.97,0.000726157818299177,CYPERACEAE
Ficinia pinguior,CP_76,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_79,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia pinguior,CP_55,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_15,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia pinguior,CP_63,2010,cape_point,0.3,1,91.03,0.00329561682961661,CYPERACEAE
Ficinia pinguior,CP_38,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_62,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia pinguior,CP_87,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_20,2010,cape_point,0.125,2,58.015,0.00215461518572783,CYPERACEAE
Ficinia pinguior,CP_30,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia pinguior,CP_40,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_63,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_67,2010,cape_point,0.05,1,65.815,0.000759705234369065,CYPERACEAE
Ficinia pinguior,CP_15,2010,cape_point,0.2,1,101.4,0.0019723865877712,CYPERACEAE
Ficinia pinguior,CP_4,2010,cape_point,0.1,1,78.51,0.00127372309259967,CYPERACEAE
Ficinia pinguior,CP_84,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia pinguior,CP_79,2010,cape_point,1.1,3,100.88,0.010904044409199,CYPERACEAE
Ficinia pinguior,CP_40,2010,cape_point,0.05,1,68.93,0.000725373567387204,CYPERACEAE
Ficinia pinguior,CP_46,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia pinguior,CP_22,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia pinguior,CP_22,2010,cape_point,0.25,1,89.7,0.00278706800445931,CYPERACEAE
Ficinia pinguior,CP_64,2010,cape_point,0.1,1,112.25,0.00089086859688196,CYPERACEAE
Ficinia pinguior,CP_87,1966,cape_point,NA,4,NA,NA,CYPERACEAE
Ficinia pinguior,CP_46,2010,cape_point,0.1,1,118.18,0.000846166864105602,CYPERACEAE
Ficinia ramosissima,HK_58,1978,hangklip,2.5,NA,43.1,0.0580046403712297,CYPERACEAE
Ficinia ramosissima,HK_192,1978,hangklip,0.1,NA,102.8,0.000972762645914397,CYPERACEAE
Ficinia ramosissima,HK_57,1978,hangklip,0.1,NA,30,0.00333333333333333,CYPERACEAE
Ficinia ramosissima,HK_206,1978,hangklip,2.5,NA,109.2,0.0228937728937729,CYPERACEAE
Ficinia ramosissima,HK_55,1978,hangklip,0.1,NA,45.5,0.0021978021978022,CYPERACEAE
Ficinia ramosissima,HK_182,1978,hangklip,0.1,NA,55.3,0.00180831826401447,CYPERACEAE
Ficinia ramosissima,HK_67,1978,hangklip,0.1,NA,50.3,0.00198807157057654,CYPERACEAE
Ficinia ramosissima,HK_35,1978,hangklip,0.1,NA,61,0.00163934426229508,CYPERACEAE
Ficinia ramosissima,HK_65,1978,hangklip,0.1,NA,62.5,0.0016,CYPERACEAE
Ficinia ramosissima,HK_90,1978,hangklip,0.1,NA,11.5,0.00869565217391304,CYPERACEAE
Ficinia ramosissima,HK_48,1978,hangklip,0.1,NA,15.1,0.00662251655629139,CYPERACEAE
Ficinia ramosissima,HK_27,1978,hangklip,2.5,NA,58.3,0.0428816466552316,CYPERACEAE
Ficinia ramosissima,HK_5,1978,hangklip,0.1,NA,95.7,0.00104493207941484,CYPERACEAE
Ficinia ramosissima,HK_60,1978,hangklip,0.1,NA,27.6,0.0036231884057971,CYPERACEAE
Ficinia ramosissima,BK_65_b,2011,baviaanskloof,3,NA,68.8,0.0436046511627907,CYPERACEAE
Ficinia ramosissima,HK_31,1978,hangklip,0.1,NA,10.3,0.00970873786407767,CYPERACEAE
Ficinia ramosissima,HK_73,1978,hangklip,0.1,NA,42.4,0.00235849056603774,CYPERACEAE
Ficinia ramosissima,HK_2,1978,hangklip,0.1,NA,123.3,0.0008110300081103,CYPERACEAE
Ficinia ramosissima,HK_208,1978,hangklip,0.1,NA,4.4,0.0227272727272727,CYPERACEAE
Ficinia ramosissima,HK_71,1978,hangklip,0.1,NA,38,0.00263157894736842,CYPERACEAE
Ficinia ramosissima,HK_205,1978,hangklip,0.1,NA,24,0.00416666666666667,CYPERACEAE
Ficinia ramosissima,HK_91,1978,hangklip,0.1,NA,38.3,0.00261096605744125,CYPERACEAE
Ficinia ramosissima,HK_9,1978,hangklip,0.1,NA,91.9,0.00108813928182807,CYPERACEAE
Ficinia ramosissima,CP_100,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia ramosissima,CP_68,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_195,1978,hangklip,0.1,NA,110.5,0.000904977375565611,CYPERACEAE
Ficinia ramosissima,HK_100,1978,hangklip,0.1,NA,39.6,0.00252525252525253,CYPERACEAE
Ficinia ramosissima,HK_68,1978,hangklip,0.1,NA,28.4,0.00352112676056338,CYPERACEAE
Ficinia ramosissima,HK_87,1978,hangklip,0.1,NA,5.8,0.0172413793103448,CYPERACEAE
Ficinia ramosissima,HK_139,1978,hangklip,0.1,NA,15.3,0.0065359477124183,CYPERACEAE
Ficinia ramosissima,CP_90,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_13,1978,hangklip,2.5,NA,89.3,0.0279955207166853,CYPERACEAE
Ficinia ramosissima,HK_52,1978,hangklip,0.1,NA,79.6,0.00125628140703518,CYPERACEAE
Ficinia ramosissima,CP_99,1966,cape_point,NA,4,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_59,1978,hangklip,0.1,NA,13.8,0.0072463768115942,CYPERACEAE
Ficinia ramosissima,HK_46,1978,hangklip,0.1,NA,69.6,0.0014367816091954,CYPERACEAE
Ficinia ramosissima,HK_197,1978,hangklip,0.1,NA,98,0.00102040816326531,CYPERACEAE
Ficinia ramosissima,HK_10,1978,hangklip,0.1,NA,145.4,0.000687757909215956,CYPERACEAE
Ficinia ramosissima,CP_25,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_191,1978,hangklip,0.1,NA,117.8,0.000848896434634975,CYPERACEAE
Ficinia ramosissima,HK_18,1978,hangklip,0.1,NA,75.5,0.00132450331125828,CYPERACEAE
Ficinia ramosissima,HK_76,1978,hangklip,0.1,NA,23.1,0.00432900432900433,CYPERACEAE
Ficinia ramosissima,HK_126,1978,hangklip,0.1,NA,17,0.00588235294117647,CYPERACEAE
Ficinia ramosissima,BK_64_a,2011,baviaanskloof,20,NA,161.6,0.123762376237624,CYPERACEAE
Ficinia ramosissima,HK_36,1978,hangklip,2.5,NA,230.8,0.0108318890814558,CYPERACEAE
Ficinia ramosissima,HK_133,1978,hangklip,0.1,NA,56.3,0.00177619893428064,CYPERACEAE
Ficinia ramosissima,HK_151,1978,hangklip,0.1,NA,55.4,0.00180505415162455,CYPERACEAE
Ficinia ramosissima,CP_90,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia ramosissima,CP_94,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_62,1978,hangklip,0.1,NA,30.9,0.00323624595469256,CYPERACEAE
Ficinia ramosissima,CP_99,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_72,1978,hangklip,0.1,NA,31.1,0.00321543408360129,CYPERACEAE
Ficinia ramosissima,BK_64_b,2011,baviaanskloof,20,NA,132.9,0.150489089541008,CYPERACEAE
Ficinia ramosissima,HK_12,1978,hangklip,0.1,NA,60.7,0.00164744645799012,CYPERACEAE
Ficinia ramosissima,HK_6,1978,hangklip,0.1,NA,61.2,0.00163398692810458,CYPERACEAE
Ficinia ramosissima,HK_53,1978,hangklip,0.1,NA,90.5,0.00110497237569061,CYPERACEAE
Ficinia ramosissima,HK_1,1978,hangklip,2.5,NA,73.2,0.0341530054644809,CYPERACEAE
Ficinia ramosissima,HK_20,1978,hangklip,0.1,NA,50.6,0.00197628458498024,CYPERACEAE
Ficinia ramosissima,HK_77,1978,hangklip,0.1,NA,37.7,0.0026525198938992,CYPERACEAE
Ficinia ramosissima,CP_100,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia ramosissima,BK_65_a,2011,baviaanskloof,4,NA,101.6,0.0393700787401575,CYPERACEAE
Ficinia ramosissima,HK_63,1978,hangklip,0.1,NA,30.1,0.00332225913621262,CYPERACEAE
Ficinia ramosissima,HK_183,1978,hangklip,0.1,NA,37.6,0.00265957446808511,CYPERACEAE
Ficinia ramosissima,HK_189,1978,hangklip,0.1,NA,182.4,0.000548245614035088,CYPERACEAE
Ficinia ramosissima,HK_11,1978,hangklip,0.1,NA,38.2,0.00261780104712042,CYPERACEAE
Ficinia ramosissima,HK_56,1978,hangklip,0.1,NA,44,0.00227272727272727,CYPERACEAE
Ficinia ramosissima,HK_86,1978,hangklip,0.1,NA,33.4,0.0029940119760479,CYPERACEAE
Ficinia ramosissima,CP_25,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_196,1978,hangklip,0.1,NA,64.9,0.00154083204930663,CYPERACEAE
Ficinia ramosissima,HK_203,1978,hangklip,0.1,NA,101.6,0.000984251968503937,CYPERACEAE
Ficinia ramosissima,HK_32,1978,hangklip,0.1,NA,58.9,0.00169779286926995,CYPERACEAE
Ficinia ramosissima,HK_64,1978,hangklip,0.1,NA,35.4,0.00282485875706215,CYPERACEAE
Ficinia ramosissima,HK_19,1978,hangklip,0.1,NA,85.5,0.00116959064327485,CYPERACEAE
Ficinia ramosissima,HK_101,1978,hangklip,0.1,NA,37.4,0.00267379679144385,CYPERACEAE
Ficinia ramosissima,CP_68,1966,cape_point,NA,4,NA,NA,CYPERACEAE
Ficinia ramosissima,HK_75,1978,hangklip,0.1,NA,69.4,0.00144092219020173,CYPERACEAE
Ficinia rigida,CP_27,2010,cape_point,0.4,3,59.2,0.00675675675675676,CYPERACEAE
Ficinia rigida,CP_21,2010,cape_point,0.1,2,72.85,0.00137268359643102,CYPERACEAE
Ficinia rigida,CP_82,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia rigida,CP_1,2010,cape_point,0.375,3,42.6003,0.00880275491017669,CYPERACEAE
Ficinia rigida,CP_34,2010,cape_point,0.05,1,47,0.00106382978723404,CYPERACEAE
Ficinia rigida,CP_35,2010,cape_point,0.2,3,72.1,0.00277392510402219,CYPERACEAE
Ficinia rigida,CP_11,2010,cape_point,1.45,4,50.3,0.0288270377733598,CYPERACEAE
Ficinia rigida,CP_63,2010,cape_point,0.5,2,91.03,0.00549269471602768,CYPERACEAE
Ficinia secunda,CP_86,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia secunda,CP_61,1966,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia secunda,CP_62,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CB_13,1996,cederberg,0.1,NA,123.1,0.000812347684809098,CYPERACEAE
Ficinia secunda,CP_70,1966,cape_point,NA,4,NA,NA,CYPERACEAE
Ficinia secunda,CP_89,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia secunda,CP_24,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia secunda,CP_4,1996,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia secunda,CP_92,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia secunda,CP_24,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_89,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_95,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_18,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_19,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_4,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia secunda,CP_95,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia secunda,CP_86,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_70,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_94,1996,cape_point,NA,5,NA,NA,CYPERACEAE
Ficinia secunda,CP_92,1966,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia secunda,CP_19,1966,cape_point,NA,1,NA,NA,CYPERACEAE
Ficinia stolonifera,CP_15,2010,cape_point,1.52,3,101.4,0.0149901380670611,CYPERACEAE
Ficinia stolonifera,CP_22,2010,cape_point,0.125,1,89.7,0.00139353400222965,CYPERACEAE
Ficinia stolonifera,CP_59,1996,cape_point,NA,2,NA,NA,CYPERACEAE
Ficinia stolonifera,CP_62,2010,cape_point,0.6,3,124.01,0.00483831949036368,CYPERACEAE
Ficinia stolonifera,CP_46,2010,cape_point,0.2,1,118.18,0.0016923337282112,CYPERACEAE
Ficinia stolonifera,CP_63,2010,cape_point,0.1,1,91.03,0.00109853894320554,CYPERACEAE
Ficinia stolonifera,CP_57,2010,cape_point,1.25,3,72.75,0.0171821305841924,CYPERACEAE
Ficinia stolonifera,CP_2,2010,cape_point,0.85,4,73.26,0.0116025116025116,CYPERACEAE
Ficinia stolonifera,CP_31,1996,cape_point,NA,3,NA,NA,CYPERACEAE
Ficinia stolonifera,CP_16,2010,cape_point,0.6,3,94.98,0.00631711939355654,CYPERACEAE
Ficinia stolonifera,CP_64,2010,cape_point,0.05,1,112.25,0.00044543429844098,CYPERACEAE
Ficinia trichodes,LB2_95,1993,langeberg,2.5,NA,268,0.00932835820895522,CYPERACEAE
Ficinia trichodes,LB2_87,1993,langeberg,2.5,NA,145.8,0.0171467764060357,CYPERACEAE
Ficinia trichodes,LB2_61,1993,langeberg,2.5,NA,120.4,0.0207641196013289,CYPERACEAE
Ficinia trichodes,LB2_108,1993,langeberg,2.5,NA,303.1,0.00824810293632464,CYPERACEAE
Ficinia trichodes,LB2_83,1993,langeberg,15,NA,292.8,0.0512295081967213,CYPERACEAE
Ficinia trichodes,LB2_90,1993,langeberg,2.5,NA,188.4,0.0132696390658174,CYPERACEAE
Ficinia trichodes,LB2_153,1993,langeberg,2.5,NA,180.4,0.0138580931263858,CYPERACEAE
Ficinia trichodes,LB1_84,1993,langeberg,2.5,NA,385.3,0.00648845055800675,CYPERACEAE
Ficinia trichodes,LB2_60,1993,langeberg,2.5,NA,90.3,0.0276854928017719,CYPERACEAE
Ficinia trichodes,LB2_109,1993,langeberg,2.5,NA,240.4,0.0103993344425957,CYPERACEAE
Ficinia trichodes,LB2_58,1993,langeberg,2.5,NA,117.8,0.0212224108658744,CYPERACEAE
Ficinia trichodes,LB2_59,1993,langeberg,2.5,NA,122.8,0.0203583061889251,CYPERACEAE
Ficinia trichodes,LB2_88,1993,langeberg,2.5,NA,138.4,0.0180635838150289,CYPERACEAE
Ficinia trichodes,LB2_110,1993,langeberg,2.5,NA,248.1,0.0100765820233777,CYPERACEAE
Ficinia trichodes,LB2_140,1993,langeberg,0.1,NA,125.2,0.000798722044728435,CYPERACEAE
Ficinia trichodes,LB2_121,1993,langeberg,2.5,NA,195.7,0.0127746550843127,CYPERACEAE
Ficinia trichodes,LB1_10,1993,langeberg,2.5,NA,285.1,0.00876885303402315,CYPERACEAE
Ficinia trichodes,LB1_26,1993,langeberg,0.1,NA,370.5,0.000269905533063428,CYPERACEAE
Ficinia trichodes,LB2_76,1993,langeberg,0.1,NA,146,0.000684931506849315,CYPERACEAE
Ficinia trichodes,CP_92,2010,cape_point,1,3,88.15,0.0113442994895065,CYPERACEAE
Ficinia trichodes,LB1_3,1993,langeberg,2.5,NA,415.1,0.00602264514574801,CYPERACEAE
Ficinia trichodes,LB2_101,1993,langeberg,2.5,NA,147.8,0.016914749661705,CYPERACEAE
Ficinia trichodes,LB2_106,1993,langeberg,2.5,NA,223,0.0112107623318386,CYPERACEAE
Ficinia trichodes,LB1_4,1993,langeberg,2.5,NA,430.3,0.0058099000697188,CYPERACEAE
Ficinia trichodes,LB2_96,1993,langeberg,2.5,NA,238.4,0.0104865771812081,CYPERACEAE
Ficinia trichodes,LB1_11,1993,langeberg,2.5,NA,345.3,0.0072400810889082,CYPERACEAE
Ficinia trichodes,LB2_137,1993,langeberg,2.5,NA,155.7,0.0160565189466924,CYPERACEAE
Ficinia trichodes,LB1_125,1993,langeberg,2.5,NA,473.1,0.00528429507503699,CYPERACEAE
Ficinia trichodes,LB2_120,1993,langeberg,2.5,NA,125.6,0.0199044585987261,CYPERACEAE
Ficinia trichodes,LB2_91,1993,langeberg,15,NA,188.3,0.079660116834838,CYPERACEAE
Ficinia trichodes,LB2_80,1993,langeberg,2.5,NA,190.7,0.0131095962244363,CYPERACEAE
Ficinia trichodes,LB2_82,1993,langeberg,37.5,NA,211,0.177725118483412,CYPERACEAE
Ficinia trichodes,LB1_5,1993,langeberg,62.5,NA,312.6,0.199936020473448,CYPERACEAE
Ficinia trichodes,LB2_81,1993,langeberg,15,NA,93.7,0.16008537886873,CYPERACEAE
Ficinia trichodes,LB2_86,1993,langeberg,2.5,NA,297.5,0.00840336134453781,CYPERACEAE
Ficinia trichodes,LB1_12,1993,langeberg,2.5,NA,133.1,0.0187828700225394,CYPERACEAE
Ficinia trichodes,LB1_7,1993,langeberg,0.1,NA,337.9,0.000295945546019532,CYPERACEAE
Ficinia trichodes,LB2_122,1993,langeberg,2.5,NA,243,0.0102880658436214,CYPERACEAE
Ficinia zeyheri,HK_87,1978,hangklip,0.1,NA,5.8,0.0172413793103448,CYPERACEAE
Ficinia zeyheri,BK_96_b,2011,baviaanskloof,0.2,NA,206.4,0.000968992248062015,CYPERACEAE
